video_id,video_title,comment_date,comments,like_count,label_highlow
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-23T02:26:46Z,Trump knew the democrats were going to cheat  He just did know how but now it will EXPOSED  Everything happens for a reason ,1.0,0
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-22T15:14:22Z,Judge Jeannie the best,1.0,0
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-22T08:35:48Z,TrumpSA     TrumpSA     TrumpSA      TrumpSA    don     t you hear it LOL  You     re actually wanting and supporting a dictatorship out of you     re democracy  Incredible so many of you are helping him to do it too,1.0,0
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-22T07:50:37Z,Fake news at its best  Give them something to talk about next time n start floppin around on the floor   br   Keep On Trumpin   ,1.0,0
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-22T05:25:39Z,Told the truth what I think,1.0,0
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-22T01:39:39Z,AND YET THEY TRY TO CRAM BIDEN DOWN OUR THROATS  BIDEN DIDN     T  quot LEGITIMATELY quot   quot WIN quot  ANYMORE THAN  quot I quot  DID   ITS A LOAD OF GARBAGE IS WHAT IT IS  AND THE SUPREME COURT BETTER DO THEIR JOB AND CALL IT WHAT IT IS  ,1.0,0
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-21T10:17:44Z,Trump  the real LOSER and SUCKER  not our WWI military   Trump is the real BABY and DOPE  not our military leaders ,1.0,0
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-21T10:08:23Z,Us United Texan friends in Deep South  quot Hillbilies Mexspanics Blackies All are applauding our great President Trump and to continue with full force       br    quot   more years quot ,1.0,0
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-20T09:52:04Z, quot Biden wants to surrender your jobs to China quot    of course he doesn     t  This bloke is a clueless moron  Get him OUT ,1.0,0
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-20T09:09:37Z,Trump ain     t nothing but a liar,1.0,0
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-19T23:08:54Z,A wonderful man talking straight to the people  You are wonderful Mister Trump,12.0,1
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-19T23:01:16Z,WELL I     VE BEEN WATCHING FOR MAYBE AT LEAST ONE HOUR BUT THAT     S THE PAST PEOPLE NEED MONEY IN THE WORSE WAY LET     S ADDRESS WHAT THE PEOPLE NEED ADDRESS TODAY NOT THE   PAST          ,1.0,0
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-19T21:35:27Z,How in the world anyone is going to tell me this president lost the vote in Pennsylvania ,7.0,1
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-19T20:22:25Z,Give me Batman call money my money everything save it right now don     t touch nothing I don     t give you nobody thank you Trump watch for me don     t touch my thank you so much thank you so much I     m sorry I     m sorry I     m sorry thank you so much bye bye God bless you thank you sorry sorry,1.0,0
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-19T16:30:29Z,Trump is amazing and MY PRESIDENT ,3.0,1
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-19T16:19:08Z,President Trump is also tough   Most others would have given up ,11.0,1
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-19T14:53:52Z,oops  hope that wasn     t  racist ,1.0,0
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-19T11:26:59Z,Dear President            I voted for you in      and       You are caring professional god fearing leader  I put all my trust in you and your lovely family  God bless and good luck on getting re elected  Proud American Bobby sirianni,1.0,0
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-19T08:21:12Z,It     s a Sad time in America   the forces of Evil have infiltrated our Democracy and Polluted our Voting System to the point we can no longer Trust the Opposition to hold a fair Election ,13.0,1
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-19T07:34:46Z,Trump destroyed the Republican party and turned the United States into a republican bananad ,1.0,0
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-19T05:54:54Z,TRUMP WON  BY A HISTORIC LANDSLIDE  THE TRUTH WILL PREVAIL    TRUMP         ,4.0,1
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-19T02:36:35Z,He s not only a great president  he s a great comedian ,12.0,1
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-19T01:25:22Z,Mr  President you are my commander in chief  I support you  I will always support you,2.0,0
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-19T00:22:56Z,We know we will elect you our next president  If it doesn     t happen then they cheated  ,3.0,1
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-18T23:27:07Z,Send Biden and the THING TO PRISON   ,3.0,1
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-18T21:51:10Z,God hears our cry for President Trump and America    Truth is being revealed   br   Justice will be served ,83.0,1
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-18T15:12:22Z,TRUMP GOT SMACKED DOWN IN PENNSYLVANIA  WHAT A LOSER ,1.0,0
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-18T09:08:42Z,  mos already   We  Mr President Trump Great Enough to be the President of Free Nations    it happend b  in history ppl they are call EMPERORS    ,2.0,0
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-18T06:34:23Z,Love you Mr  PRESIDENT TRUMP,1.0,0
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-18T04:40:28Z,i love this guy    i could listen all day  ,1.0,0
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-17T18:52:47Z,Watch out  quot cost you nothing quot  Reminds me of Solar City and their tactics  To good to be true ,1.0,0
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-17T18:46:43Z,These multi Billionaires and corporate CEO S   ALWAYS SOUND SOOOO INNOCENT   br   Like they have been schooled on lawyer speak             ,2.0,0
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-17T18:12:40Z,President Trump is also tough   Most others would have given up ,40.0,1
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-17T14:54:04Z,Many Americans are blinded by socialist and the media     s hate for Trump  Sadly  they don     t realize that Trump is America     s Last Stand ,8.0,1
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-17T11:18:53Z,This is the Last great president of the former USA  Let     s hope he wins the legal battle or we     ll have socialists gutting our Republic  ,4.0,1
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-17T06:54:51Z,Go together w   Trump      for the future of  United State of America  for Our Next Generation  For Democracy     ,1.0,0
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-17T05:45:34Z,Love Trump  I believe he is the greatest US president so far ,10.0,1
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-17T03:33:35Z,The Crowds don t lie  Fix America Again Mr Trump ,5.0,1
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-17T03:12:28Z,Of course this has NOTHING at all to do with President Trumps rally but rather the commercial shown during such but wow Watching how amazing the use of green screen  makes one wonder just how many times we the people have been lied to in times past  And knowing now how many times the Democratic Party with the assistance of the fake media was willing to LIE      It     s frightening to think ,1.0,0
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-17T02:41:56Z,If people can     t see he     s the best guy for the country they are stupid  Joe biden won nothing Apart from    years  in jail along with the people who helped him they will be arrested charged and put in jail for theft treason courption and breaking the constitutional law of the USA And if people don     t think that the country will go into darkness and despair if Joe biden gets in  then they are stupid and they are fooling themselves open your eyes people,1.0,0
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-16T23:57:49Z,How did china joe win the election ,1.0,0
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-16T22:48:28Z,I support Trump  now  But i don     t like hearing him talk about vaccines  There     s no need  ALL the numbers have been debunked months ago  This was never a  quot  pandemic  quot  therefore a vaccine would be redundant  unnecessary  Don     t fall for it  Remember  Thalidomide ,1.0,0
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-16T18:07:50Z,i voted for obama in        i felt ashamed in no time  I realized i was on the wrong side and had been manipulated and brainwashed  NEVER again  Trump is the best president EVER  Despite the left     s half truths and relentless character assassination attempts of him  those who can think for themselves will know the truth  Trump is a true patriot ,1.0,0
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-16T17:21:40Z,I laugh when I hear Democrats talk like voting their way takes out big corps and taxes in order to even the scale  Fools ,68.0,1
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-16T08:01:02Z,And yet    people think Joe Biden won this state  I     m calling bull on Biden winning Pennsylvania  There     s too much enthusiasm for him there ,1.0,0
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-16T07:53:55Z,God Bless you Mr President ,2.0,0
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-16T07:49:30Z,God bless our President we are in for the fight of Our Lives everyone we are in the fight for our liberties,53.0,1
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-16T06:48:44Z,Everybody in    years is gonna look back at this election feeling like how close could we have gotten to hell  Its gonna be a meme what Trump does to Biden this year  Trump     s gonna meme biden and the democrat party to the ground,9.0,1
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-16T06:27:06Z,He talks like he     s talking to some guy in line  It     s so genuine  I love it   lt  ,8.0,1
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-16T06:15:31Z,He     s our man  he     s not a currupt politician or career politician  amp  he truly means br   What he says  This rigged election is only a wake up call br   for whats to come in the future  A few more years to make America great again hey man,17.0,1
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-16T05:51:44Z,I hear TRUMPets  ,1.0,0
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-16T02:33:02Z,Joe Biden for jail        Lets get Joe and Hunter some matching outfits with stripes  please    ,27.0,1
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-16T01:14:15Z,I find out after so many years of confusion the people that I taught were cool even though they hated the royals hated the rich especially if they earned it by giving others work of course they hate the system and  globalism now the hate the only man in the world that has the power to make inroads in these issues its sad there fist is up in the air a victory for them and the rest of us sold into what is in fact slavery to an all seeing all punishing regime giving us our daily bread but we will see that they and their families will have more than the rest a false god indeed it makes me sad,1.0,0
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-16T00:36:18Z,Nobody watched Biden     s video   LOL  Yet  he magically won in PA after we all went to sleep    Unbelievable ,32.0,1
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-15T23:39:43Z,President Trump is the greatest President of all times   What he does is to lead America to become and continue to be the greatest country in the world  to protect America from all possible harmfulness  from all international sources  and to put America interest  on top of all  he does   I never voted in the last    years but I voted for Trump this      and I hope he will win   President Trump will be in my heart forever and he is my only President   ,1.0,0
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-15T23:10:07Z,Hi Fox  Bye Fox ,2.0,0
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-15T21:52:00Z,BYE  BYE  BYE to the real LOSER the Donny ,1.0,0
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-15T21:51:46Z,BYE  BYE  BYE to the real LOSER the Donny ,1.0,0
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-15T21:50:46Z,  am potuguese and my HERO IS TRUMP  Gos Bless him   I love Trump is the only man capable the  make the world a better place,11.0,1
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-15T19:24:16Z,BREAKING NEWS   Joe Biden has now been widely declared as PRESIDENT REJECT,16.0,1
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-15T18:41:42Z,A true American patriot   He loves his country    We cannot say the same for past President Obama ,108.0,1
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-15T15:06:16Z,BRAVOOOOOOOOOOOOOO  I LOVE THIS PRESIDENT  JOAN FERRARO  MALM   SWEDEN,75.0,1
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-15T14:44:29Z,How in the world anyone is going to tell me this president lost the vote in Pennsylvania ,328.0,1
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-15T14:02:24Z,Trump was unfit to have been president now America has VOTED HIM OUT Trump is DONE     A SORE LOSER IS STILL   A  L O S E R          America  DUMPED TRUMP      ,2.0,0
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-15T13:16:13Z,Space force,1.0,0
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-15T12:14:06Z,Love this man   trump     ,15.0,1
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-15T11:19:49Z,Trump cancel Twitter and sign onto Parler,1.0,0
xWrtgnCTmj4,Trump delivers remarks in Pennsylvania,2020-11-15T11:02:34Z,Lifelong Devilcrat  l left the party in       or shall I say it left me  I voted for Trump in      and       Trump all the way ,1.0,0
